Date,maturity,moneyness_level,underlying_price,strike,call_price,put_price
2019-01-02,54.48117421825144,0.9564956451344637,2509.98,2400.784939374601,69.96396936821952,86.0617102744097
2019-01-03,56.66711956521739,0.9842498807250849,2446.85,2408.311820652174,69.16583559782609,86.4876902173913
2019-01-04,54.97124600638978,0.9503432789268714,2530.92,2405.2428115015973,68.81521405750799,77.78777635782747
2019-01-07,52.60748256182625,0.9443512847830494,2549.26,2407.3969562460366,71.50280913126188,75.71402029169309
2019-01-08,52.55290322580645,0.9339896739507726,2574.26,2404.3322580645163,72.95849032258064,73.36237419354838
2019-01-09,51.23989898989899,0.9299052327943117,2585.08,2403.879419191919,73.71082702020202,69.39426136363636
2019-01-10,52.96675712347354,0.9291705895930458,2596.69,2412.7679782903665,75.50604477611941,68.42417910447762
2019-01-11,51.28969006957622,0.929761907764405,2595.65,2413.336495888678,73.0399936748893,63.83439595192915
2019-01-14,48.954604409857325,0.933860528539168,2582.14,2411.3586251621273,74.72062905317769,65.02027885862516
2019-01-15,48.651633986928104,0.923116568280512,2610.13,2409.454248366013,77.01098692810457,62.86886274509804
