Date,80%60d,90%60d,95%60d,97.5%60d,100%60d,102.5%60d,105%60d,110%60d,120%60d,80%30d,90%30d,95%30d,97.5%30d,100%30d,102.5%30d,105%30d,110%30d,120%30d
2005-08-02,12.645,12.756,11.878,11.3439,10.7834,10.501,10.1416,9.5965,9.516813,12.50981,12.5098,11.3453,10.6491,9.9091,9.7058,9.498,9.0683,9.024875
2005-08-03,12.74181,12.8507,11.9935,11.4556,10.8912,10.5904,10.239,9.7006,9.602875,12.50313,12.5031,11.3771,10.6819,9.9381,9.6848,9.4589,8.99,8.924375
2005-08-04,13.11538,13.2326,12.4263,11.9243,11.4002,11.0617,10.6602,10.007,9.889625,13.23613,13.2361,12.0163,11.2652,10.4602,10.1977,9.96,9.4668,9.400313
2005-08-05,13.14813,13.2601,12.5355,12.0803,11.6073,11.2741,10.8829,10.2401,10.11469,13.5535,13.5535,12.2864,11.4921,10.6387,10.2703,9.9379,9.2372,9.128875
2005-08-08,14.136,14.2101,13.2815,12.6816,12.0518,11.6845,11.3158,10.6763,10.53981,14.07219,14.0722,12.825,12.026,11.17,10.8035,10.508,9.8904,9.778375
2005-08-09,12.94431,13.0071,12.3061,11.8682,11.4136,11.0764,10.7058,10.0349,9.907188,13.25231,13.2523,12.0242,11.2551,10.4295,10.0898,9.7872,9.1522,9.0545
2005-08-10,13.03338,12.851,12.1534,11.7039,11.2365,10.9274,10.8779,10.3025,10.17569,13.56788,13.5679,12.4092,11.6531,10.8445,10.4577,10.1554,9.5222,9.392875
2005-08-11,13.05631,12.8765,12.1152,11.6516,11.1687,10.8551,10.7384,10.0937,9.991875,13.13438,13.1344,11.9708,11.2737,10.5307,10.212,9.8848,9.1956,9.119875
2005-08-12,13.09863,12.9618,12.304,11.9092,11.5008,11.1828,11.0174,10.3435,10.24219,13.37813,13.3781,12.2301,11.5542,10.8463,10.5102,10.1629,9.43,9.361375
2005-08-15,13.09981,13.0452,12.3046,11.8276,11.3305,10.9966,10.7551,10.1292,9.992313,13.43369,13.4337,12.2576,11.5021,10.6933,10.2914,9.9489,9.2259,9.090625
2005-08-16,14.17381,14.1368,13.2044,12.6172,12.0014,11.6456,11.3608,10.6923,10.56763,14.56338,14.5634,13.2603,12.4521,11.5875,11.1975,10.8338,10.0671,9.954
2005-08-17,14.13838,14.1191,13.2007,12.6292,12.0306,11.6436,11.2943,10.5205,10.38431,14.20219,14.2022,12.8941,12.0894,11.2272,10.8266,10.4379,9.6133,9.500875
2005-08-18,14.10963,14.1053,13.1906,12.6127,12.007,11.6346,11.3001,10.5904,10.4545,14.53569,14.5357,13.1288,12.2512,11.3056,10.8591,10.4349,9.5302,9.397
2005-08-19,14.19031,14.1941,13.1821,12.5129,11.8058,11.3679,10.9973,10.2244,10.04419,14.77169,14.7717,13.1542,12.1011,10.9471,10.451,10.0388,9.159,9.001375
2005-08-22,14.05169,14.0554,13.023,12.3606,11.6605,11.2273,10.8339,10.0085,9.842625,14.47288,14.4729,12.945,11.9798,10.9297,10.4593,10.021,9.0813,8.938625
2005-08-23,14.01469,14.0147,13.0598,12.4294,11.7654,11.3387,10.9744,10.2069,10.027,14.56419,14.5642,13.0714,12.1033,11.0507,10.5505,10.1224,9.2066,9.038813
2005-08-24,14.71538,14.7115,13.592,12.9007,12.1703,11.7913,11.4401,10.6958,10.57969,15.3585,15.3585,13.7369,12.7475,11.6746,11.2513,10.8165,9.8896,9.785313
2005-08-25,14.12931,14.1228,13.1749,12.5724,11.9395,11.5322,11.1642,10.3754,10.22038,14.64931,14.6493,13.1779,12.2588,11.2649,10.8153,10.3883,9.4769,9.344875
2005-08-26,14.53469,14.5233,13.4968,12.8591,12.188,11.798,11.4422,10.6747,10.54531,14.65769,14.6577,13.1858,12.2775,11.2965,10.8778,10.4687,9.5981,9.484125
2005-08-29,14.15219,14.1362,13.1816,12.5653,11.9172,11.5177,11.181,10.4451,10.28931,14.35488,14.3549,12.9775,12.1095,11.1743,10.7143,10.2873,9.375,9.229625
2005-08-30,14.51138,14.4917,13.48,12.8493,12.186,11.7883,11.4306,10.6458,10.50988,14.96569,14.9657,13.3981,12.4351,11.391,10.9911,10.5923,9.7458,9.643688
2005-08-31,13.81488,13.7985,12.7988,12.1619,11.4897,11.1271,10.8278,10.172,10.04569,13.73713,13.7371,12.411,11.5809,10.6865,10.2414,9.8182,8.9118,8.774125
2005-09-01,14.20413,14.1861,13.1536,12.507,11.825,11.4562,11.1368,10.4355,10.31313,14.29738,14.2974,12.8897,12.028,11.0997,10.663,10.2235,9.2824,9.164875
2005-09-02,14.71419,14.6934,13.6374,12.9592,12.2435,11.86,11.5538,10.8801,10.74463,14.91638,14.9164,13.4221,12.4744,11.4487,11.0017,10.6031,9.7571,9.621313
2005-09-06,13.88519,13.8689,12.9241,12.3228,11.6906,11.2874,10.9309,10.1509,9.997,14.08481,14.0848,12.7399,11.8996,10.9953,10.5305,10.0846,9.1276,8.983
2005-09-07,13.78969,13.2472,12.2241,11.592,10.9233,10.5558,10.7194,10.0019,9.890125,13.58988,13.5899,12.3919,11.6802,10.9266,10.508,10.072,9.1379,9.042188
2005-09-08,13.95738,13.4638,12.5332,11.9508,11.3386,10.9592,11.0788,10.3514,10.22219,13.80163,13.8016,12.7262,12.0737,11.3838,10.9322,10.476,9.4981,9.363313
2005-09-09,13.35938,12.9052,11.9361,11.3173,10.6626,10.2982,10.4362,9.8064,9.6855,13.12363,13.1236,11.9792,11.265,10.5024,10.0181,9.5412,8.5076,8.341813
2005-09-12,13.487,13.1882,12.236,11.638,11.0075,10.6674,10.6878,10.0641,9.9535,13.54619,13.5462,12.2383,11.4381,10.5774,10.1314,9.6801,8.7076,8.583813
2005-09-13,13.91881,13.6429,12.7523,12.1824,11.5844,11.184,11.0801,10.304,10.14438,13.76419,13.7642,12.7012,12.0225,11.3032,10.8148,10.3519,9.3574,9.164125
2005-09-14,14.06763,13.8779,13.0114,12.4609,11.8848,11.474,11.3295,10.5026,10.33631,14.57788,14.5779,13.1945,12.2908,11.3152,10.7873,10.3318,9.3545,9.159313
2005-09-15,14.02131,13.8461,12.9442,12.3788,11.7863,11.3606,11.1421,10.2598,10.09663,14.1785,14.1785,12.8508,12.0008,11.0857,10.5733,10.1019,9.0862,8.902875
2005-09-16,13.57119,13.4007,12.3066,11.6292,10.9098,10.4995,10.2454,9.396,9.264313,12.89938,12.8994,11.5752,10.7588,9.8751,9.4067,8.9307,7.8931,7.758
2005-09-19,13.82913,13.7958,12.8492,12.2484,11.6166,11.1822,10.8034,9.9307,9.760688,13.40969,13.4097,12.1486,11.3517,10.4944,9.9582,9.4345,8.2884,8.0955
2005-09-20,14.61013,14.6101,13.5092,12.8146,12.0801,11.6584,11.2737,10.462,10.31519,14.16669,14.1667,12.7997,11.9339,11.0002,10.4199,9.8527,8.6071,8.397
2005-09-21,14.752,14.7794,13.9578,13.4502,12.9227,12.4827,12.0139,11.0823,10.91581,15.1595,15.1595,13.7777,12.9112,11.9823,11.411,10.8517,9.6362,9.439375
2005-09-22,14.54431,14.5942,13.7531,13.2363,12.6984,12.2917,11.8358,10.9907,10.84681,14.8215,14.8215,13.3732,12.4683,11.4925,10.9297,10.3734,9.16,8.976813
2005-09-23,14.3925,14.47,13.5378,12.9612,12.3577,11.9312,11.4417,10.5636,10.41331,14.24781,14.2478,12.8773,12.0193,11.0952,10.5782,10.0743,8.9823,8.814125
2005-09-26,14.33188,14.4504,13.5352,12.9605,12.359,11.9103,11.3646,10.4468,10.27331,14.2175,14.2175,12.9241,12.1081,11.2331,10.7039,10.1938,9.0879,8.901813
2005-09-27,14.1555,14.2822,13.4072,12.8538,12.2755,11.8244,11.2691,10.3449,10.16113,14.02163,14.0216,12.7743,11.992,11.155,10.6353,10.1283,9.0292,8.848813
2005-09-28,14.03631,14.1733,13.2341,12.6401,12.0168,11.5881,11.0674,10.2184,10.05438,13.84938,13.8494,12.601,11.8199,10.9835,10.4975,10.027,9.0127,8.851313
2005-09-29,13.793,13.9394,12.9328,12.3137,11.6618,11.2256,10.6823,9.7823,9.640313,13.5665,13.5665,12.2327,11.4149,10.5338,10.0852,9.6319,8.6544,8.5295
2005-09-30,13.66838,13.8134,12.8158,12.185,11.5197,11.0994,10.594,9.7761,9.623313,13.44969,13.4497,12.1369,11.308,10.4133,9.9276,9.4648,8.4634,8.301625
2005-10-03,13.72763,13.8648,12.927,12.334,11.711,11.2794,10.7654,9.9105,9.7465,13.56888,13.5689,12.3655,11.6093,10.8004,10.3233,9.8654,8.8791,8.715875
2005-10-04,14.20138,14.3262,13.4776,12.9725,12.4469,12.0288,11.4941,10.6016,10.48181,14.36319,14.3632,13.1469,12.4254,11.6618,11.1961,10.7101,9.6652,9.555313
2005-10-05,15.68138,15.8219,14.7933,14.1542,13.4848,13.0298,12.4811,11.5656,11.4055,15.90663,15.9066,14.6516,13.8902,13.0845,12.5982,12.1108,11.0717,10.93063
2005-10-06,15.85731,15.9786,15.0175,14.4107,13.7771,13.3365,12.8159,11.9549,11.78619,16.05938,16.0594,14.9186,14.2064,13.4565,12.9565,12.4752,11.4521,11.27313
2005-10-07,15.554,15.6819,14.7115,14.1086,13.4788,13.0342,12.5062,11.6098,11.45038,15.97481,15.9748,14.6728,13.8711,13.0201,12.5124,12.014,10.9493,10.78988
2005-10-10,16.23781,16.3306,15.3148,14.703,14.0646,13.6335,13.1311,12.2378,12.10963,16.686,16.686,15.3891,14.6216,13.8116,13.3312,12.8331,11.7736,11.65838
2005-10-11,16.36931,16.4518,15.4148,14.7782,14.1129,13.6986,13.2376,12.4157,12.28188,16.89819,16.8982,15.5429,14.7233,13.8553,13.3827,12.9108,11.9111,11.78113
2005-10-12,16.59,16.331,15.39,14.8419,14.2729,13.843,13.6431,12.6992,12.59463,17.03063,17.0306,15.7813,15.0812,14.3745,13.8904,13.3889,12.3248,12.27119
2005-10-13,16.74281,16.5279,15.5423,14.959,14.352,13.9276,13.6955,12.7881,12.67338,17.2045,17.2045,15.9574,15.2432,14.5078,13.9839,13.4396,12.2788,12.1895
2005-10-14,15.7315,15.5585,14.5717,13.9648,13.3302,12.9162,12.671,11.83,11.69138,15.72663,15.7266,14.562,13.8594,13.1193,12.6023,12.076,10.9477,10.79488
2005-10-17,15.47188,15.4325,14.4819,13.8876,13.2667,12.8305,12.4458,11.5638,11.40081,15.22881,15.2288,14.1646,13.5177,12.8382,12.3089,11.7695,10.6088,10.43613
2005-10-18,15.89581,15.8958,14.9753,14.4088,13.8191,13.4182,13.032,12.2232,12.08531,16.35431,16.3543,15.0842,14.3177,13.5079,13.0238,12.5363,11.4995,11.36381
2005-10-19,15.06913,15.1028,14.1488,13.5417,12.9061,12.4905,12.0816,11.285,11.12481,14.84888,14.8489,13.6843,12.9589,12.1903,11.6864,11.1946,10.1397,9.964313
2005-10-20,16.19119,16.2488,15.3484,14.8119,14.2552,13.8812,13.4511,12.6746,12.56769,17.175,17.175,15.7336,14.873,13.9595,13.4702,12.9655,11.8922,11.77169
2005-10-21,16.22887,16.3075,15.3894,14.8109,14.209,13.8135,13.3688,12.6124,12.46413,17.41931,17.4193,15.8688,14.8989,13.8613,13.3301,12.8328,11.7752,11.60788
2005-10-24,15.39388,15.5171,14.4796,13.835,13.1589,12.7518,12.2548,11.4614,11.32488,15.98119,15.9812,14.4706,13.5421,12.545,12.0241,11.5047,10.3882,10.23819
2005-10-25,15.2,15.3428,14.3165,13.6812,13.0149,12.5569,11.987,11.05,10.891,15.49181,15.4918,14.1313,13.3044,12.4226,11.8994,11.3671,10.2198,10.07119
2005-10-26,15.32888,15.4833,14.4943,13.8619,13.1992,12.7534,12.2135,11.3599,11.18388,15.8095,15.8095,14.468,13.6316,12.7404,12.2047,11.6855,10.571,10.39188
2005-10-27,16.1355,16.3069,15.3949,14.8229,14.228,13.7889,13.2304,12.354,12.185,17.04338,17.0434,15.7367,14.9321,14.0817,13.5454,13.0192,11.8971,11.72369
2005-10-28,15.17931,15.3393,14.3045,13.674,13.0129,12.5866,12.0335,11.1567,11.02388,15.34588,15.3459,14.1018,13.3626,12.5801,12.0984,11.5974,10.5241,10.40563
2005-10-31,14.74769,14.9011,13.9996,13.4329,12.8413,12.4217,11.9005,11.0708,10.91213,15.89181,15.8918,14.4752,13.5999,12.6643,12.1603,11.6686,10.617,10.46412
2005-11-01,14.66381,14.8148,13.9848,13.4622,12.9186,12.5003,11.9766,11.134,10.96781,15.59513,15.5951,14.3334,13.5525,12.7239,12.2257,11.7409,10.7055,10.54419
2005-11-02,14.51619,14.6377,13.6139,12.9653,12.2824,11.8921,11.4395,10.7252,10.58988,14.90981,14.9098,13.5377,12.6894,11.7801,11.2647,10.7541,9.6523,9.493375
2005-11-03,14.00138,14.1224,13.1493,12.5203,11.858,11.4403,10.97,10.2011,10.03788,14.61563,14.6156,13.2062,12.315,11.3541,10.8832,10.45,9.5247,9.374188
2005-11-04,13.87869,13.99,13.0766,12.5108,11.9182,11.5062,11.0162,10.1842,10.04131,14.23919,14.2392,12.9884,12.232,11.4256,11.0048,10.5783,9.669,9.557375
2005-11-07,13.92319,14.0056,13.0359,12.4494,11.8338,11.4462,10.9993,10.1995,10.08638,14.43213,14.4321,13.0767,12.2842,11.4614,11.0293,10.5795,9.6171,9.542375
2005-11-08,13.82238,13.8955,12.9846,12.3902,11.7657,11.3481,10.9207,10.1481,9.973875,14.698,14.698,13.2986,12.3969,11.4244,10.9432,10.5264,9.6388,9.475875
2005-11-09,13.62969,13.4171,12.499,11.9053,11.2805,10.8753,10.7111,9.9437,9.78,13.89981,13.8998,12.7471,12.0259,11.2586,10.7757,10.3076,9.301,9.133188
2005-11-10,12.77313,12.611,11.7577,11.2116,10.6376,10.2317,10.0013,9.183,9.015625,13.11319,13.1132,11.9816,11.2857,10.5441,10.0878,9.6316,8.6471,8.505
2005-11-11,12.649,12.5195,11.6359,11.061,10.4545,10.0732,9.8646,9.1541,8.9995,13.01688,13.0169,11.7959,11.0196,10.1842,9.7644,9.3851,8.5762,8.437688
2005-11-14,12.7395,12.6894,11.8334,11.2763,10.6901,10.3112,10.026,9.32,9.164125,13.328,13.328,12.0844,11.2894,10.434,10.0022,9.6184,8.8007,8.655688
2005-11-15,12.79613,12.7669,11.9648,11.441,10.8921,10.5323,10.2483,9.5885,9.438188,13.64131,13.6413,12.3646,11.5472,10.6675,10.2429,9.8732,9.0887,8.949188
2005-11-16,12.872,12.8564,11.9756,11.4001,10.7939,10.3924,10.0508,9.2969,9.127688,13.43738,13.4374,12.1405,11.314,10.4222,9.9927,9.6092,8.7921,8.652813
2005-11-17,12.12731,12.1237,11.2449,10.6762,10.0755,9.6894,9.3457,8.6098,8.454625,12.57738,12.5774,11.2535,10.4187,9.511,9.1286,8.7759,8.024,7.911813
2005-11-18,12.2605,12.264,11.3114,10.697,10.0451,9.6811,9.3651,8.7056,8.572875,12.293,12.293,11.016,10.2171,9.3503,8.9799,8.6292,7.8811,7.774625
2005-11-21,23.76381,15.8128,12.5785,11.1648,9.8853,8.779,8.3009,8.2923,8.292125,24.336,20.7681,17.6028,15.8889,14.0724,12.1001,10.1189,9.3032,9.303625
2005-11-22,23.93863,15.8028,12.4521,11.0096,9.7492,8.7585,8.5433,8.5433,8.543313,32.1095,16.6724,10.3197,9.2317,8.7673,8.5183,8.8952,9.2046,9.197
2005-11-23,24.1985,15.8369,12.7201,11.3125,10.037,8.9397,8.8295,8.7906,8.787688,32.4955,17.3307,12.2302,10.323,8.8854,8.4157,9.2291,11.5113,11.51188
2005-11-25,23.71488,15.9191,12.8149,11.4238,10.1692,9.1142,9.0145,8.9291,8.919125,25.72169,17.7979,12.4619,10.3683,8.9207,8.435,9.2192,11.1754,11.17081
2005-11-28,17.04169,16.4034,13.3785,12.0142,10.7945,9.7522,9.3975,9.2135,9.177125,25.42019,19.5637,15.3155,13.4261,11.733,10.4225,9.2785,9.6971,9.691625
2005-11-29,23.75813,16.4946,13.4147,12.0786,10.8943,9.9195,9.5246,9.3167,9.266688,31.05763,19.1067,14.5437,12.6336,11.0375,9.9062,9.6199,9.8589,9.8535
2005-11-30,23.16563,16.902,13.5179,12.0483,10.8575,9.8695,9.328,9.1497,9.138188,24.25438,19.3153,17.6352,16.7734,15.9053,15.3026,15.0457,15.0496,15.04963
2005-12-01,17.11569,15.9294,12.9086,11.561,10.3625,9.4542,9.0963,8.8492,8.776625,24.47088,18.5783,14.1237,12.2308,10.6433,9.1016,9.3991,9.5861,9.573813
2005-12-02,17.584,15.9698,12.6923,11.2609,10.025,9.0587,8.8655,8.7293,8.658,20.96231,19.5112,15.8573,14.0491,12.1686,10.2571,9.0945,8.9801,8.968688
2005-12-05,22.61163,16.305,13.1111,11.705,10.4906,9.5384,9.2162,9.0211,8.882625,29.59769,19.4896,15.8165,14.0728,12.3218,10.6058,9.5818,9.4441,9.427375
2005-12-06,18.40719,16.2071,12.9986,11.6491,10.5203,9.6544,9.311,9.0836,8.923188,20.69119,19.45,15.7617,14.0332,12.3126,10.6346,9.74,9.6783,9.660688
2005-12-07,21.97931,16.7974,13.7859,12.4182,11.2068,10.2392,9.7306,9.9196,9.943125,26.79531,17.1477,13.5689,12.0626,10.7744,9.8312,9.5293,9.5293,9.529313
2005-12-08,21.79613,16.8644,13.8624,12.5083,11.289,10.2639,9.6319,9.2969,9.164625,27.12119,17.5254,13.8191,12.224,10.8212,9.7186,9.3166,9.3166,9.316625
2005-12-09,21.62919,16.4932,13.5579,12.199,10.9581,9.9096,9.2601,8.9274,8.6335,27.34769,16.7932,13.2982,11.7297,10.3332,9.2727,8.9547,8.9547,8.954688
2005-12-12,21.55019,16.795,13.7825,12.4127,11.1659,10.1023,9.4113,9.2006,8.967813,26.90681,17.5875,13.6817,11.9624,10.4824,9.3908,9.1325,10.4402,10.52438
2005-12-13,21.4315,16.5473,13.5218,12.1465,10.897,9.8432,9.1515,8.8717,8.667625,27.90831,17.6315,13.2735,11.4576,9.9477,8.95,8.8367,9.9681,9.968125
2005-12-14,21.21313,16.4851,13.4162,12.0803,10.891,9.9112,9.3287,9.0585,8.915313,19.52988,17.8021,13.2063,11.404,10.0316,9.1854,9.1854,9.1854,9.185375
2005-12-15,21.71038,16.4311,13.4156,12.0446,10.8126,9.8123,9.1303,8.5169,8.337188,29.76838,17.9643,13.5727,11.5799,9.8083,8.7779,8.767,8.767,8.767
2005-12-16,21.01088,16.4777,13.4226,12.0322,10.7897,9.7793,9.1501,8.8244,8.641875,30.12119,17.7402,13.4311,11.4826,9.795,8.7814,8.7487,8.7487,8.748688
2005-12-19,21.09263,16.9784,13.8286,12.4035,11.1323,10.0613,9.2773,8.7614,8.713813,31.25269,18.2497,13.5044,11.5235,9.9536,9.0961,9.5143,12.1072,12.27663
2005-12-20,21.06369,16.8634,13.7116,12.3011,11.042,9.9814,9.2156,8.6888,8.688813,31.33881,18.585,13.571,11.5305,9.861,8.6853,8.9206,11.9721,12.1835
2005-12-21,21.536,16.6818,13.5355,12.1266,10.8616,9.8092,9.0546,8.6105,8.663375,19.44531,18.2671,13.1193,11.0281,9.4588,8.625,8.2796,8.2796,8.279625
2005-12-22,20.8945,16.2532,13.1025,11.7028,10.4493,9.4196,8.8072,8.9574,9.058688,19.13913,17.7267,12.6878,10.6163,9.0248,8.0309,7.7249,7.7249,7.724875
2005-12-23,21.06269,16.1248,13.05,11.6665,10.4333,9.4168,8.7276,8.4343,8.605625,29.27719,17.7726,12.8624,10.7962,9.0306,7.9918,7.8418,7.8102,7.757
2005-12-27,22.1365,17.036,13.9985,12.6384,11.3968,10.3301,9.5872,9.2582,9.858125,20.68269,18.396,13.8189,11.8501,10.2714,9.3033,8.9257,8.7782,8.430313
2005-12-28,21.86113,16.9326,13.8896,12.509,11.2617,10.2149,9.5066,9.2377,9.941688,20.04369,17.7916,13.4884,11.6289,10.1017,9.1086,8.8326,8.6939,8.275313
2005-12-29,22.00069,16.9394,13.9349,12.5596,11.3109,10.2967,9.6529,9.6365,10.55088,20.33769,17.823,13.4914,11.6357,10.1724,9.3263,9.1985,9.3138,8.777875
2005-12-30,23.58669,17.1589,14.1815,12.8064,11.5508,10.4905,9.7465,9.3142,9.396625,22.08413,17.8491,13.7653,11.9374,10.4757,9.5404,9.2924,9.2943,9.249813
2006-01-03,24.44931,16.3255,13.4636,12.1332,10.9043,9.86,9.1744,8.949,9.013125,26.39613,17.8714,13.3904,11.5163,9.9802,9.0749,8.7285,8.6249,8.595375
2006-01-04,21.46538,16.5352,13.5477,12.2028,10.9828,9.9546,9.2689,8.9718,9.017375,20.53138,18.8381,13.8689,11.8188,10.216,9.1778,8.7617,8.6475,8.6245
2006-01-05,21.79838,16.5666,13.576,12.2297,11.0115,9.9787,9.2432,8.8058,8.834375,20.13631,18.4042,13.7085,11.7704,10.273,9.2373,8.7285,8.6103,8.593875
2006-01-06,21.69063,16.1372,13.2166,11.8734,10.6239,9.5719,8.9169,8.7371,8.755688,21.35431,18.4997,13.4025,11.3562,9.7777,8.7765,8.8623,9.6789,9.6695
2006-01-09,22.21888,16.3001,13.2737,11.8991,10.6635,9.6545,9.0019,8.6901,8.700813,20.58969,18.123,13.4779,11.5158,9.9178,8.9356,8.5912,8.6295,8.623313
2006-01-10,22.48463,16.2004,13.186,11.8151,10.579,9.5467,8.8655,8.5546,8.564813,20.14019,18.3901,13.2644,11.2984,9.7345,8.6625,8.1726,8.0983,8.091875
2006-01-11,22.67188,16.2647,13.1879,11.8301,10.6279,9.652,9.0238,8.7582,8.783375,20.03619,17.0121,13.0999,11.4238,9.9965,8.9236,8.2906,8.1381,8.138125
2006-01-12,23.34231,16.513,13.5103,12.1392,10.9141,9.9161,9.3119,9.2004,9.218188,20.93231,17.5753,13.5694,11.8137,10.2766,9.1637,8.9865,9.5384,9.538375
2006-01-13,23.48769,16.4534,13.4151,12.0874,10.8927,9.9085,9.3084,9.2395,9.245625,21.41663,17.6586,13.4636,11.6883,10.1807,9.1018,8.68,8.7094,8.709375
2006-01-17,23.6695,17.1471,14.0721,12.6951,11.4637,10.4428,9.8112,9.7505,9.7715,29.81313,18.9646,14.3639,12.4743,10.8674,9.6997,9.2036,9.1689,9.168875
2006-01-18,24.12681,17.334,14.2184,12.8409,11.6102,10.5842,9.9225,10.0373,10.46469,23.44388,19.4994,14.7021,12.7175,10.9912,9.803,9.7076,10.7871,10.78713
2006-01-19,24.03781,16.8975,13.7989,12.4543,11.2534,10.288,9.7405,10.296,10.59419,27.04669,19.1707,14.1052,12.0726,10.3931,9.5353,9.8912,10.89,10.89
2006-01-20,25.39969,18.5295,15.3745,13.9428,12.6588,11.6251,10.9876,11.1815,12.28863,33.34738,21.6269,16.2613,14.0533,12.2731,11.24,11.1999,14.3224,15.28269
2006-01-23,25.21019,18.4164,15.155,13.744,12.4882,11.4352,10.7048,10.4599,10.61769,31.71838,21.3686,15.85,13.5995,11.8024,10.6514,10.6112,12.9927,13.12081
2006-01-24,24.69231,17.8824,14.6108,13.1611,11.8595,10.8113,10.1938,10.6378,11.772,32.39063,20.5785,15.1606,12.9411,11.1771,10.1532,10.2758,13.4167,14.2695
2006-01-25,24.44569,17.829,14.542,13.1136,11.8358,10.777,10.1181,10.4515,11.65388,31.8125,20.4366,15.0192,12.8159,11.0807,9.9936,10.0388,13.2885,14.4685
2006-01-26,24.16188,17.3157,13.9901,12.5834,11.3458,10.3426,9.7734,10.5167,11.484,31.15188,19.904,14.4179,12.2332,10.5251,9.5673,9.7378,12.9882,13.8865
2006-01-27,23.92313,16.9391,13.6766,12.2723,11.0293,10.0099,9.4068,9.6476,9.695875,29.55813,19.5399,14.1536,11.9699,10.2881,9.2739,9.4648,11.9164,12.05088
2006-01-30,23.89219,17.1516,13.8452,12.4533,11.2279,10.2354,9.6426,9.8257,9.875813,28.5975,19.7611,14.477,12.3319,10.6387,9.6742,9.8031,11.2722,11.307
2006-01-31,23.6425,17.3944,14.1551,12.7339,11.4451,10.3854,9.7762,10.3384,11.98981,30.34688,19.8201,14.7304,12.6743,11.0409,10.0639,10.1529,12.3664,13.984
2006-02-01,23.81163,17.1239,13.9441,12.5427,11.2883,10.2543,9.6562,10.4914,11.11869,28.17431,19.7685,14.6219,12.5051,10.8201,9.7487,9.8711,12.5746,13.29381
2006-02-02,23.69519,17.5749,14.4514,13.0761,11.8406,10.8568,10.237,10.4533,10.61869,28.56769,19.9223,15.0091,13.0428,11.5192,10.6581,10.6333,12.675,12.82988
2006-02-03,23.37669,17.2248,14.3384,12.9711,11.7196,10.7131,10.0862,10.3709,10.65763,29.35669,19.5139,14.9307,12.9987,11.3847,10.4287,10.4544,13.1093,13.40713
2006-02-06,23.01719,17.5631,14.4886,13.106,11.8406,10.7625,10.0595,10.3975,10.728,28.7865,19.9498,15.1053,13.0803,11.4178,10.3245,10.2838,13.1417,13.74863
2006-02-07,22.98763,17.8362,14.8532,13.5545,12.3669,11.3518,10.659,10.7328,11.20119,29.61613,20.1992,15.4461,13.5356,12.0067,10.9934,10.7743,12.6288,13.68838
2006-02-08,22.87913,17.4064,14.3683,13.0061,11.7652,10.7145,10.0159,10.088,10.30913,28.15881,18.8663,14.6841,12.9122,11.402,10.2962,9.8268,11.8919,12.38988
2006-02-09,22.96988,17.5194,14.4743,13.1171,11.8701,10.8149,10.1345,10.29,10.88431,28.83,19.1509,14.8679,13.0708,11.4883,10.3557,10.0513,12.4601,14.78981
2006-02-10,22.77738,17.3227,14.2989,12.9182,11.6544,10.594,9.8715,9.8542,10.01362,29.02769,18.7655,14.6188,12.7598,11.1726,10.1412,9.9077,12.3796,12.72969
2006-02-13,22.39269,17.661,14.6828,13.3151,12.0432,10.9268,10.1287,9.8974,10.07237,29.12363,19.7013,15.2641,13.3797,11.7063,10.4512,10.1071,13.1782,13.99063
2006-02-14,22.46181,17.0331,13.9479,12.5672,11.3099,10.2491,9.5758,9.686,9.836125,30.083,19.2491,14.3752,12.4164,10.796,9.6572,9.4449,12.6526,13.171
2006-02-15,22.94838,16.8524,13.6775,12.3285,11.1036,10.0604,9.3923,9.3674,9.445813,30.80588,19.6523,14.2939,12.1893,10.4758,9.3725,9.4712,12.5763,12.86988
2006-02-16,21.69881,16.3001,13.0679,11.6517,10.3938,9.3737,8.8425,9.1516,9.156375,29.49163,19.3808,13.8857,11.5386,9.6846,8.6044,9.0313,12.1992,12.227
2006-02-17,21.96931,16.7551,13.313,11.8485,10.5602,9.541,9.0557,9.5457,9.5555,31.99119,20.3141,14.3355,11.848,9.8291,8.6969,9.259,12.5393,12.63513
2006-02-21,21.99869,16.8749,13.6027,12.1545,10.862,9.823,9.2646,9.5551,9.589688,31.2775,20.6274,14.7813,12.3461,10.3869,9.2396,9.6593,12.9174,13.11681
2006-02-22,22.31,16.4167,13.067,11.5779,10.2502,9.273,8.9001,9.3978,9.370625,30.77113,19.7792,13.8553,11.497,9.6508,8.8797,9.7391,13.6471,13.90169
2006-02-23,21.85088,16.3316,13.1353,11.7342,10.51,9.5583,9.0644,9.2638,9.204188,30.685,19.98,14.0699,11.7895,9.9599,8.9985,9.5911,13.8637,16.5325
2006-02-24,22.12163,16.2962,13.2106,11.7843,10.4927,9.4751,8.9501,9.2358,9.207875,30.25613,19.7994,14.021,11.6854,9.8173,8.7572,9.2399,12.516,13.0215
2006-02-27,22.59081,16.3325,13.0657,11.6459,10.3855,9.4185,9.0265,10.3084,11.43969,29.64369,19.4433,13.8666,11.5651,9.7595,8.9423,9.588,13.2335,14.24031
2006-02-28,22.6135,16.9715,13.84,12.4497,11.2157,10.2385,9.654,9.6867,9.801688,29.454,20.0401,14.6962,12.5349,10.7997,9.78,9.8812,10.5018,10.43669
