Date,ivol
28/03/2014,12.3893
31/03/2014,12.039
01/04/2014,11.41269
02/04/2014,11.53719
03/04/2014,11.85431
04/04/2014,12.274
07/04/2014,13.27313
08/04/2014,12.796
09/04/2014,12.14213
10/04/2014,13.70138
11/04/2014,14.45131
14/04/2014,13.913
15/04/2014,13.61069
16/04/2014,12.65038
17/04/2014,11.85288
21/04/2014,12.05331
22/04/2014,11.81331
23/04/2014,12.05763
24/04/2014,12.12419
25/04/2014,12.64438
28/04/2014,12.14913
29/04/2014,11.91338
30/04/2014,11.9235
01/05/2014,11.77781
02/05/2014,11.66388
05/05/2014,11.58688
06/05/2014,12.29313
07/05/2014,11.95369
08/05/2014,11.98669
09/05/2014,11.67763
12/05/2014,11.35631
13/05/2014,11.51638
14/05/2014,11.56831
15/05/2014,12.20581
16/05/2014,11.548
19/05/2014,11.39
20/05/2014,11.63588
21/05/2014,11.06019
22/05/2014,11.15331
23/05/2014,11.07031
27/05/2014,10.89619
28/05/2014,11.06863
29/05/2014,10.98419
30/05/2014,10.80331
02/06/2014,10.92919
03/06/2014,11.133
04/06/2014,11.17669
05/06/2014,10.97813
06/06/2014,10.41969
09/06/2014,10.54581
10/06/2014,10.36069
11/06/2014,10.688
12/06/2014,11.02781
13/06/2014,11.045
16/06/2014,11.2125
17/06/2014,10.82019
18/06/2014,9.871813
19/06/2014,9.599688
20/06/2014,9.609688
23/06/2014,9.630625
24/06/2014,10.63213
25/06/2014,9.852688
26/06/2014,10.09481
27/06/2014,9.994375
30/06/2014,9.869
01/07/2014,9.818375
02/07/2014,9.644875
03/07/2014,9.321313
07/07/2014,10.03463
08/07/2014,10.76281
09/07/2014,10.25388
10/07/2014,10.8255
11/07/2014,10.45581
14/07/2014,10.17969
15/07/2014,10.4595
16/07/2014,9.981625
17/07/2014,12.01538
18/07/2014,10.37563
21/07/2014,10.86613
22/07/2014,10.58869
23/07/2014,10.66113
24/07/2014,10.71981
25/07/2014,11.09313
28/07/2014,11.026
29/07/2014,11.38
30/07/2014,11.43869
31/07/2014,13.8245
01/08/2014,14.27969
04/08/2014,13.014
05/08/2014,14.41069
06/08/2014,14.25813
07/08/2014,14.80981
08/08/2014,14.03419
11/08/2014,13.17638
12/08/2014,13.13469
13/08/2014,11.81381
14/08/2014,11.135
15/08/2014,11.215
18/08/2014,10.57681
19/08/2014,10.56488
20/08/2014,10.6135
21/08/2014,10.52469
22/08/2014,10.54013
25/08/2014,10.58988
26/08/2014,10.53531
27/08/2014,10.84188
28/08/2014,10.941
29/08/2014,10.96488
02/09/2014,11.20738
03/09/2014,11.2295
04/09/2014,11.344
05/09/2014,10.62831
08/09/2014,10.96269
09/09/2014,11.628
10/09/2014,11.216
11/09/2014,11.17969
12/09/2014,11.682
15/09/2014,12.12631
16/09/2014,11.13769
17/09/2014,10.76569
18/09/2014,10.336
19/09/2014,10.11169
22/09/2014,11.44338
23/09/2014,12.2355
24/09/2014,11.32981
25/09/2014,13.03638
26/09/2014,12.45119
29/09/2014,13.15831
30/09/2014,13.64081
01/10/2014,14.4735
02/10/2014,14.11131
03/10/2014,12.90231
06/10/2014,13.25919
07/10/2014,14.66188
08/10/2014,13.21688
09/10/2014,15.81688
10/10/2014,17.07581
13/10/2014,19.3335
14/10/2014,18.43738
15/10/2014,19.90969
16/10/2014,19.04281
17/10/2014,17.5425
20/10/2014,16.60938
21/10/2014,14.54488
22/10/2014,15.80813
23/10/2014,14.90263
24/10/2014,14.83931
27/10/2014,14.74638
28/10/2014,13.48263
29/10/2014,13.60588
30/10/2014,13.3105
31/10/2014,12.93738
03/11/2014,13.266
04/11/2014,13.38313
05/11/2014,12.93388
06/11/2014,12.41338
07/11/2014,11.97881
10/11/2014,11.55619
11/11/2014,11.62613
12/11/2014,11.78269
13/11/2014,11.83863
14/11/2014,11.89819
17/11/2014,11.92113
18/11/2014,11.77019
19/11/2014,12.07481
20/11/2014,11.62269
21/11/2014,11.32581
24/11/2014,11.14163
25/11/2014,11.291
26/11/2014,11.257
28/11/2014,12.14119
01/12/2014,12.93219
02/12/2014,12.15838
03/12/2014,11.76738
04/12/2014,11.78138
05/12/2014,11.49369
08/12/2014,12.95513
09/12/2014,12.82263
10/12/2014,15.33781
11/12/2014,16.571
12/12/2014,17.69931
15/12/2014,17.52963
16/12/2014,19.05481
17/12/2014,16.36388
18/12/2014,14.17119
19/12/2014,13.77388
22/12/2014,13.20369
23/12/2014,13.14631
24/12/2014,13.04263
26/12/2014,12.78313
29/12/2014,12.81713
30/12/2014,13.29013
31/12/2014,14.8685
02/01/2015,14.43419
05/01/2015,15.98069
06/01/2015,17.28813
07/01/2015,16.09763
08/01/2015,14.55738
09/01/2015,14.99938
12/01/2015,16.48131
13/01/2015,16.82631
14/01/2015,17.299
15/01/2015,18.3175
16/01/2015,16.94012
20/01/2015,16.86013
21/01/2015,15.77919
22/01/2015,14.02013
23/01/2015,14.46163
26/01/2015,13.77513
27/01/2015,16.19031
28/01/2015,17.16681
29/01/2015,15.77019
30/01/2015,18.034
02/02/2015,16.33938
03/02/2015,15.05738
04/02/2015,15.65281
05/02/2015,14.66431
06/02/2015,15.06338
09/02/2015,15.94263
10/02/2015,14.742
11/02/2015,14.8765
12/02/2015,13.64519
13/02/2015,13.29488
17/02/2015,13.59931
18/02/2015,13.50869
19/02/2015,13.51931
20/02/2015,12.80513
23/02/2015,12.85981
24/02/2015,12.06281
25/02/2015,12.24713
26/02/2015,12.37138
27/02/2015,12.60281
02/03/2015,11.99188
03/03/2015,12.57363
04/03/2015,12.63363
05/03/2015,12.55619
06/03/2015,13.699
09/03/2015,13.51281
10/03/2015,14.7595
11/03/2015,15.3305
12/03/2015,14.25513
13/03/2015,14.843
16/03/2015,14.13969
17/03/2015,14.22581
18/03/2015,12.9435
19/03/2015,13.06431
20/03/2015,12.46219
23/03/2015,12.52963
24/03/2015,13.55219
25/03/2015,14.30288
26/03/2015,14.459
27/03/2015,14.1505
30/03/2015,13.41081
31/03/2015,14.25188
01/04/2015,14.19431
02/04/2015,13.8335
06/04/2015,13.72388
07/04/2015,13.67413
08/04/2015,13.21013
09/04/2015,12.4415
10/04/2015,11.90681
13/04/2015,12.93563
14/04/2015,12.57069
15/04/2015,12.05638
16/04/2015,11.93188
17/04/2015,12.87188
20/04/2015,12.27031
21/04/2015,12.27563
22/04/2015,11.87338
23/04/2015,11.80338
24/04/2015,11.8
27/04/2015,12.4505
28/04/2015,11.953
29/04/2015,12.46813
30/04/2015,13.39731
01/05/2015,12.193
04/05/2015,12.1795
05/05/2015,13.424
06/05/2015,13.88538
07/05/2015,13.83788
08/05/2015,12.22031
11/05/2015,12.89031
12/05/2015,12.93788
13/05/2015,12.83131
14/05/2015,11.97431
15/05/2015,11.75019
18/05/2015,11.7555
19/05/2015,11.77063
20/05/2015,11.81688
21/05/2015,11.38063
22/05/2015,11.42088
26/05/2015,12.57669
27/05/2015,11.84781
28/05/2015,11.927
29/05/2015,12.52288
01/06/2015,12.47481
02/06/2015,12.71163
03/06/2015,12.34631
04/06/2015,13.13669
05/06/2015,13.15969
08/06/2015,13.95588
09/06/2015,13.64081
10/06/2015,12.5925
11/06/2015,12.01738
12/06/2015,12.8205
15/06/2015,13.75063
16/06/2015,13.28363
17/06/2015,13.19
18/06/2015,12.09513
19/06/2015,12.58288
22/06/2015,11.69031
23/06/2015,11.10538
24/06/2015,12.08738
25/06/2015,12.43619
26/06/2015,12.44081
29/06/2015,15.5255
30/06/2015,15.107
01/07/2015,13.84163
02/07/2015,14.46788
06/07/2015,15.01563
07/07/2015,14.40263
08/07/2015,16.53031
09/07/2015,16.65369
10/07/2015,14.64581
13/07/2015,12.70469
14/07/2015,12.31369
15/07/2015,12.09631
16/07/2015,11.24688
17/07/2015,11.05638
20/07/2015,11.26313
21/07/2015,11.36631
22/07/2015,11.32263
23/07/2015,11.84519
24/07/2015,12.71381
27/07/2015,14.08488
28/07/2015,12.37763
29/07/2015,11.72019
30/07/2015,11.55738
31/07/2015,11.75469
03/08/2015,12.01538
04/08/2015,12.266
05/08/2015,12.182
06/08/2015,12.85713
07/08/2015,12.9555
10/08/2015,12.00481
11/08/2015,13.26769
12/08/2015,13.188
13/08/2015,13.07938
14/08/2015,12.72431
17/08/2015,12.3495
18/08/2015,12.656
19/08/2015,13.59138
20/08/2015,16.442
21/08/2015,20.43969
24/08/2015,27.44013
25/08/2015,26.08231
26/08/2015,22.3965
27/08/2015,20.39288
28/08/2015,20.50531
31/08/2015,21.992
01/09/2015,25.11569
02/09/2015,21.85481
03/09/2015,21.73013
04/09/2015,23.04913
08/09/2015,20.86113
09/09/2015,21.72813
10/09/2015,20.8725
11/09/2015,20.162
14/09/2015,20.57438
15/09/2015,18.95613
16/09/2015,17.5445
17/09/2015,17.95031
18/09/2015,19.13638
21/09/2015,17.59431
22/09/2015,19.126
23/09/2015,18.57381
24/09/2015,19.46388
25/09/2015,19.618
28/09/2015,22.01038
29/09/2015,21.53188
30/09/2015,20.04263
01/10/2015,19.30188
02/10/2015,18.4225
05/10/2015,17.26213
06/10/2015,17.1225
07/10/2015,16.42
08/10/2015,15.50931
09/10/2015,15.38113
12/10/2015,14.6455
13/10/2015,15.76719
14/10/2015,16.07769
15/10/2015,14.61231
16/10/2015,14.01031
19/10/2015,13.59088
20/10/2015,14.15613
21/10/2015,15.1
22/10/2015,13.26838
23/10/2015,13.26413
26/10/2015,14.07569
27/10/2015,13.949
28/10/2015,13.3715
29/10/2015,13.447
30/10/2015,13.81763
02/11/2015,12.70319
03/11/2015,12.87819
04/11/2015,13.599
05/11/2015,13.45313
06/11/2015,13.01363
09/11/2015,14.35131
10/11/2015,13.7895
11/11/2015,14.41081
12/11/2015,16.00419
13/11/2015,17.18581
16/11/2015,15.713
17/11/2015,16.12081
18/11/2015,14.78163
19/11/2015,14.96938
20/11/2015,14.13763
23/11/2015,14.12438
24/11/2015,14.22881
25/11/2015,13.96038
27/11/2015,14.15338
30/11/2015,14.78219
01/12/2015,13.68313
02/12/2015,14.6925
03/12/2015,16.1355
04/12/2015,13.92419
07/12/2015,14.541
08/12/2015,15.67969
09/12/2015,16.6485
10/12/2015,16.53619
11/12/2015,19.36231
14/12/2015,18.342
15/12/2015,17.2395
16/12/2015,15.48469
17/12/2015,16.45431
18/12/2015,17.84069
21/12/2015,16.73763
22/12/2015,15.55819
23/12/2015,14.87869
24/12/2015,14.935
28/12/2015,15.25938
29/12/2015,14.27569
30/12/2015,14.91781
31/12/2015,15.60063
04/01/2016,17.59838
05/01/2016,16.95219
06/01/2016,18.00719
07/01/2016,20.50981
08/01/2016,21.57913
11/01/2016,20.00581
12/01/2016,18.81488
13/01/2016,20.92613
14/01/2016,19.95738
15/01/2016,21.71081
19/01/2016,21.10369
20/01/2016,22.43731
21/01/2016,22.15813
22/01/2016,19.411
25/01/2016,20.816
26/01/2016,19.86481
27/01/2016,20.48619
28/01/2016,19.82819
29/01/2016,18.09213
01/02/2016,18.24969
02/02/2016,19.9045
03/02/2016,19.66119
04/02/2016,19.99869
05/02/2016,21.36463
08/02/2016,23.02563
09/02/2016,23.28169
10/02/2016,23.254
11/02/2016,24.34413
12/02/2016,22.59081
16/02/2016,21.11219
17/02/2016,19.81563
18/02/2016,19.598
19/02/2016,18.93588
22/02/2016,17.78219
23/02/2016,19.02188
24/02/2016,18.86319
25/02/2016,17.66163
26/02/2016,18.22169
29/02/2016,18.88769
01/03/2016,16.60413
02/03/2016,16.19319
03/03/2016,15.90563
04/03/2016,15.86669
07/03/2016,16.14938
08/03/2016,17.28919
09/03/2016,16.85938
10/03/2016,16.55138
11/03/2016,15.38681
14/03/2016,15.29788
15/03/2016,15.32738
16/03/2016,14.402
17/03/2016,13.922
18/03/2016,13.60219
21/03/2016,13.30038
22/03/2016,13.43581
23/03/2016,14.2135
24/03/2016,14.19988
28/03/2016,14.24863
29/03/2016,13.07481
30/03/2016,12.58413
31/03/2016,12.76969
01/04/2016,12.22119
04/04/2016,13.23331
05/04/2016,14.3315
06/04/2016,13.31069
07/04/2016,14.88281
08/04/2016,14.27319
11/04/2016,14.856
12/04/2016,13.897
13/04/2016,13.02263
14/04/2016,12.92413
15/04/2016,12.75938
18/04/2016,12.39838
19/04/2016,12.4255
20/04/2016,12.599
21/04/2016,13.21069
22/04/2016,12.85819
25/04/2016,13.43063
26/04/2016,13.19088
27/04/2016,13.05813
28/04/2016,14.02769
29/04/2016,14.51481
02/05/2016,13.73563
03/05/2016,14.63813
04/05/2016,15.17888
05/05/2016,15.99731
06/05/2016,14.93213
09/05/2016,14.23581
10/05/2016,13.298
11/05/2016,14.323
12/05/2016,14.07919
13/05/2016,14.67769
16/05/2016,14.047
17/05/2016,14.79281
18/05/2016,14.99569
19/05/2016,15.2495
20/05/2016,14.37119
23/05/2016,14.55913
24/05/2016,13.15069
25/05/2016,12.70638
26/05/2016,12.44619
27/05/2016,12.02038
31/05/2016,12.67238
01/06/2016,12.54919
02/06/2016,12.60788
03/06/2016,11.4365
06/06/2016,12.27881
07/06/2016,12.3555
08/06/2016,12.32181
09/06/2016,12.54619
10/06/2016,13.8325
13/06/2016,16.63731
14/06/2016,16.61538
15/06/2016,16.45638
16/06/2016,15.87313
17/06/2016,16.28431
20/06/2016,15.03188
21/06/2016,15.08169
22/06/2016,16.45019
23/06/2016,13.82831
24/06/2016,18.9395
27/06/2016,19.25419
28/06/2016,16.02588
29/06/2016,14.52381
30/06/2016,13.4315
01/07/2016,13.2175
05/07/2016,13.98713
06/07/2016,13.67981
07/07/2016,13.322
08/07/2016,11.95163
11/07/2016,12.11363
12/07/2016,11.67713
13/07/2016,11.44119
14/07/2016,11.38881
15/07/2016,11.40938
18/07/2016,11.30969
19/07/2016,11.15613
20/07/2016,11.1385
21/07/2016,11.8575
22/07/2016,11.43319
25/07/2016,11.9315
26/07/2016,11.89531
27/07/2016,11.78669
28/07/2016,11.76063
29/07/2016,11.13519
01/08/2016,11.38119
02/08/2016,12.1445
03/08/2016,11.67931
04/08/2016,11.508
05/08/2016,10.69069
08/08/2016,10.62119
09/08/2016,10.67719
10/08/2016,11.15731
11/08/2016,11.04438
12/08/2016,10.90469
15/08/2016,10.95938
16/08/2016,11.49288
17/08/2016,11.19981
18/08/2016,10.73931
19/08/2016,10.55613
22/08/2016,10.84631
23/08/2016,10.79631
24/08/2016,11.50719
25/08/2016,11.7215
26/08/2016,11.84938
29/08/2016,11.3435
30/08/2016,11.44038
31/08/2016,11.70713
01/09/2016,11.79013
02/09/2016,11.06719
06/09/2016,11.018
07/09/2016,10.96569
08/09/2016,11.36381
09/09/2016,14.95419
12/09/2016,13.36031
13/09/2016,15.43481
14/09/2016,15.60838
15/09/2016,14.50763
16/09/2016,14.16663
19/09/2016,14.16631
20/09/2016,14.49313
21/09/2016,12.92738
22/09/2016,12.01588
23/09/2016,12.23488
26/09/2016,13.80781
27/09/2016,12.7295
28/09/2016,12.14869
29/09/2016,13.48219
30/09/2016,12.41031
03/10/2016,12.873
04/10/2016,13.18638
05/10/2016,12.81788
06/10/2016,12.517
07/10/2016,12.91063
10/10/2016,12.25819
11/10/2016,13.71181
12/10/2016,13.74613
13/10/2016,14.40438
14/10/2016,14.25531
17/10/2016,14.4565
18/10/2016,13.7555
19/10/2016,13.29788
20/10/2016,12.99669
21/10/2016,12.72069
24/10/2016,12.35638
25/10/2016,12.59388
26/10/2016,13.11881
27/10/2016,13.67131
28/10/2016,14.25469
31/10/2016,14.57219
01/11/2016,15.46188
02/11/2016,16.04638
03/11/2016,16.77981
04/11/2016,17.19319
07/11/2016,14.3505
08/11/2016,14.21638
09/11/2016,12.377
10/11/2016,12.92013
11/11/2016,12.90269
14/11/2016,12.94313
15/11/2016,11.97088
16/11/2016,12.1935
17/11/2016,11.85838
18/11/2016,11.65031
21/11/2016,11.16819
22/11/2016,11.14113
23/11/2016,11.25213
25/11/2016,11.10263
28/11/2016,11.59463
29/11/2016,11.48219
30/11/2016,11.754
01/12/2016,12.37531
02/12/2016,12.42819
05/12/2016,11.60438
06/12/2016,11.30938
07/12/2016,11.26369
08/12/2016,11.68738
09/12/2016,11.1585
12/12/2016,11.71863
13/12/2016,11.93469
14/12/2016,11.99169
15/12/2016,11.53313
16/12/2016,11.21638
19/12/2016,11.02363
20/12/2016,10.95569
21/12/2016,11.00888
22/12/2016,11.05288
23/12/2016,10.99269
27/12/2016,11.10538
28/12/2016,11.67513
29/12/2016,11.92031
30/12/2016,12.2805
03/01/2017,11.58219
04/01/2017,10.86788
05/01/2017,10.7205
06/01/2017,10.56538
09/01/2017,10.88319
10/01/2017,10.87019
11/01/2017,10.78038
12/01/2017,10.809
13/01/2017,10.47787
17/01/2017,10.76213
18/01/2017,10.60581
19/01/2017,10.94113
20/01/2017,10.309
23/01/2017,10.608
24/01/2017,10.10688
25/01/2017,10.02088
26/01/2017,9.973
27/01/2017,9.923875
30/01/2017,10.62763
31/01/2017,10.74519
01/02/2017,10.48619
02/02/2017,10.69231
03/02/2017,10.14937
06/02/2017,10.36781
07/02/2017,10.44469
08/02/2017,10.45319
09/02/2017,10.23263
10/02/2017,9.915375
13/02/2017,9.617813
14/02/2017,9.1455
15/02/2017,9.632
16/02/2017,9.725688
17/02/2017,9.715875
21/02/2017,9.822688
22/02/2017,10.05838
23/02/2017,10.36
24/02/2017,10.3575
27/02/2017,11.058
28/02/2017,11.60713
01/03/2017,11.3425
02/03/2017,11.19169
03/03/2017,10.55288
06/03/2017,10.7665
07/03/2017,10.84181
08/03/2017,11.07213
09/03/2017,11.46238
10/03/2017,11.04081
13/03/2017,11.13019
14/03/2017,11.39581
15/03/2017,10.87019
16/03/2017,10.2675
17/03/2017,10.2775
20/03/2017,10.16413
21/03/2017,11.00788
22/03/2017,11.09069
23/03/2017,11.45131
24/03/2017,11.21588
27/03/2017,10.878
28/03/2017,10.12219
29/03/2017,9.924813
30/03/2017,9.853688
31/03/2017,9.9875
03/04/2017,10.31713
04/04/2017,9.992
05/04/2017,10.54669
06/04/2017,10.28569
07/04/2017,10.54719
10/04/2017,11.18719
11/04/2017,11.60413
12/04/2017,11.79863
13/04/2017,12.314
17/04/2017,11.46538
18/04/2017,11.50763
19/04/2017,11.83263
20/04/2017,11.10338
21/04/2017,11.3925
24/04/2017,9.4085
25/04/2017,9.300688
26/04/2017,9.404625
27/04/2017,9.3055
28/04/2017,9.289313
01/05/2017,9.235313
02/05/2017,9.275813
03/05/2017,9.5645
04/05/2017,9.3105
05/05/2017,9.155813
08/05/2017,8.9215
09/05/2017,9.085
10/05/2017,9.253813
11/05/2017,9.482375
12/05/2017,9.385313
15/05/2017,9.057875
16/05/2017,8.967313
17/05/2017,11.75369
18/05/2017,11.17569
19/05/2017,9.9635
22/05/2017,9.381313
23/05/2017,9.214125
24/05/2017,8.947875
25/05/2017,8.8215
26/05/2017,8.758313
30/05/2017,9.061125
31/05/2017,8.921813
01/06/2017,8.598813
02/06/2017,8.557313
05/06/2017,8.857125
06/06/2017,9.157125
07/06/2017,9.183
08/06/2017,8.9725
09/06/2017,8.894688
12/06/2017,9.1825
13/06/2017,8.707688
14/06/2017,8.7945
15/06/2017,9.026688
16/06/2017,8.687375
19/06/2017,8.485
20/06/2017,8.929
21/06/2017,8.997813
22/06/2017,8.925625
23/06/2017,8.663125
26/06/2017,8.525375
27/06/2017,9.379375
28/06/2017,8.658125
29/06/2017,9.666375
30/06/2017,9.408375
03/07/2017,9.574875
05/07/2017,9.340813
06/07/2017,10.38831
07/07/2017,9.551125
10/07/2017,9.478813
11/07/2017,9.429313
12/07/2017,8.8845
13/07/2017,8.6025
14/07/2017,8.354812
17/07/2017,8.470813
18/07/2017,8.405188
19/07/2017,8.247688
20/07/2017,8.316188
21/07/2017,8.279688
24/07/2017,8.399375
25/07/2017,8.251125
26/07/2017,8.233688
27/07/2017,8.476688
28/07/2017,8.676
31/07/2017,8.712813
01/08/2017,8.431313
02/08/2017,8.545188
03/08/2017,8.889688
04/08/2017,8.6695
07/08/2017,8.6565
08/08/2017,9.296375
09/08/2017,9.5515
10/08/2017,12.16969
11/08/2017,11.96481
14/08/2017,9.726
15/08/2017,9.637625
16/08/2017,9.430688
17/08/2017,11.8885
18/08/2017,11.768
21/08/2017,11.317
22/08/2017,9.867188
23/08/2017,10.684
24/08/2017,10.8685
25/08/2017,10.39638
28/08/2017,10.46262
29/08/2017,10.43369
30/08/2017,10.27763
31/08/2017,9.700313
01/09/2017,9.437188
05/09/2017,10.83588
06/09/2017,10.30963
07/09/2017,10.24363
08/09/2017,10.61663
11/09/2017,9.504688
12/09/2017,9.169813
13/09/2017,8.979
14/09/2017,8.857375
15/09/2017,8.620688
18/09/2017,8.441313
19/09/2017,8.359
20/09/2017,8.291125
21/09/2017,8.279
22/09/2017,8.3495
25/09/2017,8.694188
26/09/2017,8.701188
27/09/2017,8.633313
28/09/2017,8.4295
29/09/2017,8.155813
02/10/2017,8.124813
03/10/2017,8.110375
04/10/2017,8.077625
05/10/2017,7.845625
06/10/2017,8.107313
09/10/2017,8.433313
10/10/2017,8.258625
11/10/2017,8.006688
12/10/2017,8.127
13/10/2017,7.825375
16/10/2017,7.821313
17/10/2017,7.892875
18/10/2017,7.8425
19/10/2017,7.869688
20/10/2017,7.6685
23/10/2017,8.379687
24/10/2017,8.467313
25/10/2017,8.931125
26/10/2017,8.966188
27/10/2017,8.145188
30/10/2017,8.519625
31/10/2017,8.3125
01/11/2017,8.603
02/11/2017,8.77
03/11/2017,8.359188
06/11/2017,8.481375
07/11/2017,8.763813
08/11/2017,8.7915
09/11/2017,9.222
10/11/2017,9.663188
13/11/2017,9.779875
14/11/2017,9.826
15/11/2017,10.6385
16/11/2017,9.540688
17/11/2017,9.427625
20/11/2017,9.0405
21/11/2017,8.473688
22/11/2017,8.433625
24/11/2017,8.446625
27/11/2017,8.636313
28/11/2017,8.546188
29/11/2017,8.939625
30/11/2017,9.236125
01/12/2017,9.542188
04/12/2017,9.655813
05/12/2017,9.611625
06/12/2017,9.464313
07/12/2017,9.061625
08/12/2017,8.487688
11/12/2017,8.170375
12/12/2017,8.316
13/12/2017,8.340688
14/12/2017,8.536875
15/12/2017,7.895375
18/12/2017,8.059813
19/12/2017,8.430313
20/12/2017,8.288
21/12/2017,8.304813
22/12/2017,8.470625
26/12/2017,8.726688
27/12/2017,8.571188
28/12/2017,8.334375
29/12/2017,8.6865
02/01/2018,8.184688
03/01/2018,7.930688
04/01/2018,8.172375
05/01/2018,8.214
08/01/2018,8.374
09/01/2018,8.613813
10/01/2018,8.527125
11/01/2018,8.522188
12/01/2018,8.802625
16/01/2018,9.811188
17/01/2018,9.737188
18/01/2018,10.09031
19/01/2018,9.520875
22/01/2018,9.681125
23/01/2018,9.873
24/01/2018,10.33313
25/01/2018,10.41631
26/01/2018,10.36819
29/01/2018,11.82163
30/01/2018,12.39063
31/01/2018,11.7705
01/02/2018,11.63338
02/02/2018,13.5845
05/02/2018,26.58663
06/02/2018,17.291
07/02/2018,16.52481
08/02/2018,22.21181
09/02/2018,20.3025
12/02/2018,17.03481
13/02/2018,16.51719
14/02/2018,14.55538
15/02/2018,14.17838
16/02/2018,14.07669
20/02/2018,14.87181
21/02/2018,15.16469
22/02/2018,14.134
23/02/2018,12.56488
26/02/2018,12.44538
27/02/2018,14.161
28/02/2018,14.69819
01/03/2018,16.26387
02/03/2018,15.42319
05/03/2018,14.66013
06/03/2018,14.55631
07/03/2018,14.43631
08/03/2018,13.749
09/03/2018,12.47419
12/03/2018,13.02488
13/03/2018,13.37331
14/03/2018,13.91131
15/03/2018,13.33081
16/03/2018,12.83081
19/03/2018,14.57081
20/03/2018,14.29031
21/03/2018,14.17413
22/03/2018,17.14788
23/03/2018,18.8143
26/03/2018,16.76
27/03/2018,18.3119
28/03/2018,18.5812
29/03/2018,17.0401
02/04/2018,19.3592
03/04/2018,17.8125
04/04/2018,16.8743
05/04/2018,16.0721
06/04/2018,17.9359
09/04/2018,18.0555
10/04/2018,17.0775
11/04/2018,17.0539
12/04/2018,15.8852
13/04/2018,14.9963
16/04/2018,13.6944
17/04/2018,12.7488
18/04/2018,12.519
19/04/2018,13.1199
20/04/2018,13.9359
23/04/2018,13.8484
24/04/2018,15.0302
25/04/2018,15.043
26/04/2018,13.9946
27/04/2018,13.7064
30/04/2018,14.1102
01/05/2018,13.6348
02/05/2018,14.0304
03/05/2018,13.9432
04/05/2018,13.1523
07/05/2018,13.1521
08/05/2018,13.0487
09/05/2018,12.1636
10/05/2018,11.5059
11/05/2018,11.0309
14/05/2018,10.7575
15/05/2018,11.6397
16/05/2018,11.0145
17/05/2018,11.0066
18/05/2018,11.2143
21/05/2018,10.7367
22/05/2018,10.7297
23/05/2018,10.3881
24/05/2018,10.3525
25/05/2018,10.569
29/05/2018,12.7268
30/05/2018,11.4542
31/05/2018,11.8351
01/06/2018,10.8822
04/06/2018,10.6659
05/06/2018,10.6631
06/06/2018,9.9252
07/06/2018,10.0535
08/06/2018,10.0912
11/06/2018,10.1826
12/06/2018,10.084
13/06/2018,10.4611
14/06/2018,9.9684
15/06/2018,9.9494
18/06/2018,10.0243
19/06/2018,10.6695
20/06/2018,10.3541
21/06/2018,11.3344
22/06/2018,10.9777
25/06/2018,13.3086
26/06/2018,12.6954
27/06/2018,13.9496
28/06/2018,13.3068
29/06/2018,12.7706
02/07/2018,12.545
03/07/2018,13.114
05/07/2018,12.079
06/07/2018,11.1556
09/07/2018,10.4195
10/07/2018,10.1647
11/07/2018,10.9301
12/07/2018,10.2554
13/07/2018,9.9223
16/07/2018,10.231
17/07/2018,9.6181
18/07/2018,9.4865
19/07/2018,10.0264
20/07/2018,10.0792
23/07/2018,10.0511
24/07/2018,9.8897
25/07/2018,9.7318
26/07/2018,9.791
27/07/2018,10.1623
30/07/2018,10.9303
31/07/2018,9.9787
01/08/2018,10.2937
02/08/2018,9.9135
03/08/2018,9.4624
06/08/2018,9.3866
07/08/2018,9.1917
08/08/2018,9.2201
09/08/2018,9.4027
10/08/2018,10.1859
13/08/2018,11.0413
14/08/2018,10.186
15/08/2018,11.0669
16/08/2018,10.4341
17/08/2018,10.0578
20/08/2018,10.0338
21/08/2018,10.1114
22/08/2018,10.1162
23/08/2018,10.2124
24/08/2018,9.9621
27/08/2018,9.8083
28/08/2018,9.9508
29/08/2018,9.8154
30/08/2018,10.483
31/08/2018,9.9135
04/09/2018,10.5669
05/09/2018,11.1292
06/09/2018,11.6116
07/09/2018,11.7691
10/09/2018,11.4912
11/09/2018,10.8747
12/09/2018,10.5339
13/09/2018,10.062
14/09/2018,9.7756
17/09/2018,10.4763
18/09/2018,10.2387
19/09/2018,9.8372
20/09/2018,9.6259
21/09/2018,9.8108
24/09/2018,10.0497
25/09/2018,10.3097
26/09/2018,10.5913
27/09/2018,10.228
28/09/2018,10.1045
01/10/2018,10.204
02/10/2018,10.3944
03/10/2018,10.3802
04/10/2018,11.5678
05/10/2018,12.1612
08/10/2018,12.4406
09/10/2018,12.6424
10/10/2018,16.8515
11/10/2018,18.1328
12/10/2018,16.1471
15/10/2018,16.5037
16/10/2018,14.0459
17/10/2018,14.1069
18/10/2018,16.0204
19/10/2018,16.3035
22/10/2018,16.1976
23/10/2018,16.6006
24/10/2018,19.2823
25/10/2018,18.7173
26/10/2018,19.1375
29/10/2018,19.7238
30/10/2018,19.1024
31/10/2018,17.9696
01/11/2018,16.7407
02/11/2018,17.3272
05/11/2018,17.2185
06/11/2018,16.5896
07/11/2018,14.3475
08/11/2018,14.3829
09/11/2018,15.1641
12/11/2018,17.1333
13/11/2018,17.0428
14/11/2018,18.1508
15/11/2018,17.2981
16/11/2018,16.0277
19/11/2018,17.8621
20/11/2018,19.4435
21/11/2018,18.1793
23/11/2018,18.5859
26/11/2018,16.9285
